UserName,Handle,Timestamp,Text
Gajen Nad,@gajen_nad,2020-10-24T12:22:58.000Z,"Malaysia Daily Covid-19 Cases
6th Sept: 6 cases
Mid-End Sept (Sabah Elections): 50-100 cases
1st Oct onwards: >260 cases

TODAY
24th Oct: 1,228 cases

That's why I don't support any past/present politicians."
Muhdzain,@Muhdzain15,2020-10-24T12:20:24.000Z,"Nothing much to say about the result of positive covid today...Hope for the best MALAYSIA to fight this pendemic
#PKPB #KitaJagaKita"
JunHo Chai,@JunHo_Chai,2020-10-24T12:15:25.000Z,When cuti-cuti Malaysia became covid-covid Malaysia...
fyda_zayn,@CheFydazayn,2020-10-24T12:05:16.000Z,Let's make solat hajat at all mosque and pray for Sabah especially guy's.. Please !!!! #COVID__19 #Sabah #agong #Malaysia #COVID19Malaysia
Nana,@zahralex,2020-10-24T11:58:44.000Z,"All these shameless politics + with covid case spike, it will take a toll on the mind. The subconscious will starts to absorb and signals the next generation to get out of Malaysia as soon as they can and have success somewhere far from this hell."
Wong Chen,@WongChenPKR,2020-10-24T11:56:49.000Z,"A four digit record for new Covid-19 cases in Malaysia at 1,228. Sabah recorded 889 cases, or 72% of the total. (1/n)"
Kiran Raj,@KiranRaj2305,2020-10-24T11:55:32.000Z,"Malaysia
 right now
- 1200 Covid-19 cases (Highest recorded)
- No end Selangor water issue
- Political based guerilla warfare
- Economically drained by 17.1% @ 2nd quarter of 2020.
- Irrelevant/Incomplete announcements (E.g SOP during MCO & Tertiary students intakes)"
진Mi,@ashdotpotter,2020-10-24T10:59:59.000Z,"May Allah protect Malaysia and Malaysian from Covid-19 , stupid politicians and cruel government . aamin ."
__http.Sakura Isabella,@inisrahtbooboo,2020-10-24T10:57:55.000Z,"1228 the highest..... 
 #stayhome
 #KitaJagaKita #Malaysia  #COVID__19"
Afsar Ali Shah,@AfsarQresidency,2020-10-24T10:56:39.000Z,"Malaysia has already imposed partial lockdowns in some areas over COVID-19 and there is now talk a state of emergency will be imposed [Lim Huey Teng/Reuters]
Malaysia rulers to meet amid talk of emergency declaration
Reports that PM Muhyiddin Yassin wants to impose measures to..."
ks ^^,@harololololo,2020-10-24T10:56:30.000Z,"So what happened to Malaysia today? I saw Agong is trending andd yup the new covid cases are 1200++, seriously? "
clo,@flrtvmins,2020-10-24T10:55:41.000Z,malaysia 1288 covid cases i love it here /j
Hannah,@nanazainal_96,2020-10-24T10:54:27.000Z,"Pray for Malaysia to overcome Covid and current politic collision.

Pray for better future for Malaysian."
Dan Sebastian,@DanSebastianKng,2020-10-24T10:51:47.000Z,"Please Pray For Malaysia.
Please Pray for Sabah.
#covid-19
#Malaysia 
#Sabah"
Ⲧꡘᦷ ꡘᗩᗠӀႭ ՏꓴꡘᗩӀⰏӀ,@hadiqsuhaimi,2020-10-24T10:50:39.000Z,"Buat pertama kalinya case covid 1K+ for Malaysia. Seriously, this is so scary. I pray everyday & may Allah, stop this corona virus."
Pavinezshh,@pavinezshh,2020-10-24T10:44:06.000Z,Malaysia form doing well with covid cases just fell down a cliff reaching 4digit cases. We gotta pull everything back together!!!
야나,@yanarobots,2020-10-24T10:43:32.000Z,4 months ago “How Malaysia Did The Impossible Covid-19”........today 1228 cases
Heba,@BunnyDoesGood,2020-10-24T10:37:07.000Z,The rise of Covid cases in Malaysia is making me worried 
ayu on buying ban,@skzdidwhat,2020-10-24T10:35:07.000Z,Almost 1K+ cases of covid-19 in malaysia... my malaysian moots and everyone out there please stay safe 
faezahnur_,@Penulis20911805,2020-10-24T10:34:18.000Z,"New case covid 19 in Malaysia today 1228 !!!

#allahselamatkanmalaysia"
อภิญญา,@thefikrey,2020-10-24T10:33:12.000Z,"Malaysia will surpass South Korea’s covid cases tomorrow. But don’t get it wrong, we tested 60K+/1M as of yesterday and SK tested 49K+/1M."
syafiq,@MuhamadSyfiq,2020-10-24T10:32:19.000Z,"Buat pertama kalinya case covid 1K+ for Malaysia. Seriously, this is so scary. I pray everyday & may Allah, stop this corona virus."
MewGulf Malaysia FC,@MewGulfMYFC,2020-10-24T10:20:57.000Z,"Covid-19 cases has reached 1288 cases today in Malaysia. Please stay safe and stay at home for your own safety na ka
 Regarding the Gulf’s cupsleeve event might have to postponed, but we will let you know soon for official announcement na ka 
#MewGulf_MYFC"
hαnα,@hwanxkyu,2020-10-24T10:20:21.000Z,1.2k new covid-19 cases in malaysia today. stay safe my malaysian moots :(
khai¹²⁷,@baconisbaekhyun,2020-10-24T10:19:47.000Z,1.2k covid cases in malaysia and we're still going to school 
ida yasmin,@idayasmin07,2020-10-24T10:16:18.000Z,Malaysia is collapsing due to covid 
"ًashie
is busy:(",@0REOJAY,2020-10-24T10:15:01.000Z,malaysia hits 1k covid case as for today 
w ‧₊✜˚. ྈ,@ateezimnida,2020-10-24T10:13:38.000Z,damn 1.2k covid cases in malaysia today
