UserName,Handle,Timestamp,Text
Greg Bloom,@AsiaBloom,2020-05-18T14:01:51.000Z,"Covid-19 Tests per million people, ASEAN (world rank): 
1. Singapore (30)
2. Brunei (35)
3. Malaysia (77)
4. Thailand (111)
5. Vietnam (124)
6. PHILIPPINES (130)
7. Cambodia (153)
8. Indonesia (160)
9. Laos (163)
10. Myanmar (174)

Philippines middle of the pack."
james leng,@jameslengjy,2020-05-18T09:43:47.000Z,"Malaysia 18th May CCP Virus COVID-19 Update
+47 > 6941 Total Confirmed Cases (21 imported, 26 local transmission)
+0 > 113 Deaths (1.62% of total)
+44 > 5615 Total Recovered (80.89% of total)
13 ICU (6 require ventilator)
1213 Active Cases"
k,@lollie_pop_pop,2020-05-18T09:01:46.000Z,"Sick of Brits calling Malaysia a third world country. If u r first world & richer, y do I not see any fans in the houses? Y din ur PM handle covid better? Y r they still ppl out there killing each other bcoz of religion?"
Coronavirus Stats,@covid_data,2020-05-18T09:00:03.000Z,"COVID19 Stats for Malaysia as of May 18, 2020:

Total Cases: 6894
New Cases: no data
Total Deaths: 113
New Deaths: no data
Total Recovered: 5571
Active Cases: 1210
Serious/Critical Cases: 13
Total Tests: 443263
Tests/1M pop: 13717

#coronavirus #COVID19"
The Edge Malaysia,@theedgemalaysia,2020-05-18T08:49:04.000Z,"Flash: Covid-19: Malaysia reports 47 new cases, 44 recoveries, no deaths today"
TheMalaysianInsight,@msianinsight,2020-05-18T08:36:30.000Z,"JUST IN: Malaysia's #Covid_19 death toll remains at 113.
* 44 discharged, total now is 5,615
* 47 new cases, total now is 6,941
* 13 in ICU, 6 on ventilators"
Patrick,@AsISeeIt2012,2020-05-18T08:17:02.000Z,"MALAYSIA WOULD WIN THE VICTORY OVER COVID 19 VIRIS WITHE THE HELP OF SUPER SUPER GENIUS 
tian he.HE IS 3,000 TRILLION TIMES FASTER AND SMARTER THAN A EINSTIEN AND S HAWKINS.
DR. PATRICK VINCENT TAY
010 9228498."
qie is sick and tired (slow),@glossymini,2020-05-18T06:27:46.000Z,"Every country have their own way to beat covid. Malaysia have RMO, SK have social distancing, some others are under lockdown. It's not the same"
COVID-19 (SARS-CoV-2) Statistics,@c19stats,2020-05-18T02:33:51.000Z,"#COVID19 testing in Malaysia.

Up to May 16, α = 434,136 individuals have been tested, with at least one test result available (positive or negative).

From Mar 23 to May 15, β = 652,175 tests have been performed in the lab for COVID-19.

[1/n]"
james leng,@jameslengjy,2020-05-17T08:49:20.000Z,"Malaysia 17th May CCP Virus COVID-19 Update
+22 > 6894 Total Confirmed Cases
+0 > 113 Deaths
+59 > 5571 Total Recovered
13 ICU (7 require ventilator)"
TheMalaysianInsight,@msianinsight,2020-05-17T08:41:45.000Z,"JUST IN: Malaysia's #Covid_19 death toll remains at 113.
* 59 discharged, total now is 5,571
* 22 new cases, total now is 6,894
* 13 in ICU, 7 on ventilators"
winston&co.,@winstonetco,2020-05-17T07:49:30.000Z,"RT BFMradio: RT NewsBFM: Covid-19 updates today:

- 36 new cases (28 foreigners)
- 88 new recoveries
- No deaths

Covid-19 total figures in Malaysia as of 15 May 2020:

- 6,855 cases
- 5,439 recovered (79.3%)
- 112 deaths
- 14 in ICU (5 requiring ventilatory support)"
Dr A K S Suryavanshi,@suryavanshiak,2020-05-17T07:26:01.000Z,"India is emerging economy but if we miss new opportunities, post Covid 19, to be a global manufacturing hub then we will remain static and slip into anarchy/ police state. Nations like Indonesia, Thailand, Malaysia, combodia and even South Africa will become what China is today."
visithra manikam,@visithra,2020-05-17T06:35:23.000Z,"Let me put this out there, Malaysia handled covid-19 crisis excellently till CMCO was announced. It has all gone downwards since.

Every single decision has been wrong since."
I LOVE 嵐 FOREVER,@sandysatoshi,2020-05-17T06:29:18.000Z,"Thanks to Malaysia's government for really taking care of us, trying best to stop the covid, updates each hour online, helping financially by giving money, postponed the loans payments, & always advising us. Thank you my dear government. 
#嵐のワクワク学校オンライン
#とどけ感謝"
Ain M Noor,@AinOpines,2020-05-17T06:20:25.000Z,Which one will end first in Malaysia? The political crisis or the COVID crisis?
COVIDBot,@COVID19_bot,2020-05-17T05:25:03.000Z,"Total COVID-19 tests performed in Malaysia: 434,136. 6,872 cases, of those 0 today; 113 deaths, of those 0 today."
Fiqachuuu,@fiqah_yasin,2020-05-17T04:55:43.000Z,"Covid-19 daily update in Malaysia decreased to 20-50 cases rn, thats good but let see how it be for another 2 weeks ."
Tan Seng Giaw,@Senggiaw,2020-05-17T03:19:02.000Z,Covid-19 pandemic is a scourge to mankind. Malaysia is damaged in various aspects. The country needs great care and discipline to create policies that give confidence to all races.
Tan Seng Giaw,@Senggiaw,2020-05-17T02:22:02.000Z,"Covid-19 Malaysia: 6872 cases & 113 deaths. At first, the nation controlled the pandemic. Clusters appeared. Things were bad. Now, the authorities adjust Movement Control Order. Many wear masks. Distancing is difficult. Some manage to avoid road blocks. Do whatever? Third wave?"
Marcus Osborne,@brandconsultant,2020-05-17T02:13:02.000Z,"Anyone else growing weary of the continued hysteria around #Covid_19?

I get the need for keeping the R number down, the social distancing etc but there's risk in everyday life. I'm ready for some risk if it means saving the economy! #Malaysia"
Tris D Vinnecombe-Macdonald,@DassTris,2020-05-17T01:24:31.000Z,Why Malaysia is never mentioned as a successful country handling covid? Why? We are a multi racial country with of course a dominant religion. Come over see for yourself. Experience it. We did so well handling this pandemic. #covid19 #StayAtHome
COVIDBot,@COVID19_bot,2020-05-16T23:55:03.000Z,"Total COVID-19 tests performed in Malaysia: 434,136. 6,872 cases, of those 17 today; 113 deaths, of those 1 today."
Miruls_sas,@MirulsSas,2020-05-16T22:54:45.000Z,Malaysia covid hnmmm.
N/A,@BenWasser_,2020-05-16T13:24:00.000Z,"Stupid covid and stupid quarantine and stupid travel restrictions. As I type this I should be getting off my one way flight to Singapore. In 4 days I should be in Indonesia. Then Cambodia, Malaysia, Thailand, and Vietnam. Stupid ""interesting times.'"
Faizul,@FaizulHazizi,2020-05-16T13:12:13.000Z,"#singapore #covid_19 cases are alarming. supposedly, the cases are mainly non-citizens. how many are malaysians, then? are they treated well? should #malaysia bring them back and treat them better here?
#kitajagakita"
Huzir Sulaiman,@pemudatua,2020-05-16T12:35:15.000Z,"""100 Kedah PKR leaders leave party, pledge allegiance to PN.""

I hope more states will pledge allegiance to PN. 

We need a stable govt to fight our way through the COVID-19 pandemic including economic and financial revovery.

#KitaJagaKita #Malaysia"
MDPete,@rallospd,2020-05-16T11:01:30.000Z,"Remember back in February, the government said we were prepared for COVID-19?  3 months in, we still havent finished Mass testing and the government is struggling to keep out economy alive.

Vietnam, Taiwan, and Malaysia have flattened theirs.

#MECQ"
The Edge Malaysia,@theedgemalaysia,2020-05-16T09:07:03.000Z,"Flash: Covid-19: Malaysia reports 17 new cases, 1 death, 73 recoveries today"
Fixing,@nami_naimMD,2020-05-16T08:56:20.000Z,"Malaysia Covid 19 Update

New Cases - 17 
New Recovered Cases - 73 (>80%)"
james leng,@jameslengjy,2020-05-16T08:41:46.000Z,"Malaysia 16th May CCP Virus COVID-19 Update
+17 > 6872 Total Confirmed Cases (6 imported , 11 local transmission) (5 foreigners, 12 Msian)
+1 > 113 Deaths (1.64% of total)
+73 > 5512 Total Recovered (80.2% of total)
13 ICU (5 require ventilator)
1247 Active Cases"
Edward,@ahmadsyahiran4,2020-05-16T08:27:43.000Z,Thailand already start having zero new cases and death. Hopefully Malaysia will follow soon! #Covid
Richard Jacob,@RichardJ8153,2020-05-16T07:35:33.000Z,"What is the future of life amidst the COVID 19, uncertain environment? Does it vary for people at certain age groups, or does it vary for people according to power or status of life I wonder as so much of political changes are happening amidst CMCO in Malaysia?"
Monicatwit,@MonicavanDelden,2020-05-16T07:21:32.000Z,"Malaysia is beating Covid-19, so why should its leader be worried?"
Auzan Syaidi,@AuzanSyaidi,2020-05-16T06:09:54.000Z,"In 2020, besides than one for coronavirus Covid-19, we need another vaccine to be developed for an equally chronic (if not more) disease.

An eternal vaccine to treat our sickening political scene in Malaysia; widely infectious, cunning and deeply harmful."
,@IzzatHakimii,2020-05-16T04:01:17.000Z,"Di Malaysia, kebanyakkan islanders bergantung majorly on tourism industry untuk support their daily life activities and needs. With less to no tourism activities during Covid-19 periods, their sources of income become limited and from here.... (Cont)"
NurulHidayah,@_Nurulieda_,2020-05-15T22:00:38.000Z,"Can ygais help me? 
Ideas to support the Malaysian government to mitigate transportation issues regarding safety/pollution/e-hailing/public transport/freight transportation or any related issues either during Movement Control Order (MCO) or after COVID 19 pandemic in Malaysia"
